"age","workclass","educatoin","education_num","marital_status","occupation","race","sex","hours_per_week","income"
37,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",40,"<=50K"
58,"Private","HS-grad",9,"Single","White-Collar","White","Female",40,"<=50K"
25,"Private","Assoc-acdm",12,"Single","Blue-Collar","White","Male",45,"<=50K"
54,"Private","Masters",14,"Married","Service","White","Male",40,"<=50K"
42,"Other/Unknown","Some-college",10,"Married","Other/Unknown","White","Male",60,"<=50K"
65,"Self-Employed","Bachelors",13,"Married","White-Collar","White","Male",65,">50K"
44,"Private","HS-grad",9,"Single","Blue-Collar","Asian-Pac-Islander","Female",45,"<=50K"
61,"Private","5th-6th",3,"Married","Blue-Collar","White","Male",40,"<=50K"
29,"Private","HS-grad",9,"Married","Blue-Collar","Amer-Indian-Eskimo","Male",40,"<=50K"
34,"Private","Some-college",10,"Married","Blue-Collar","White","Male",40,">50K"
24,"Government","Some-college",10,"Single","Service","White","Female",40,"<=50K"
40,"Private","Assoc-acdm",12,"Married","Service","White","Male",42,">50K"
42,"Self-Employed","Prof-school",15,"Married","Professional","White","Male",60,">50K"
50,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",40,"<=50K"
18,"Other/Unknown","HS-grad",9,"Single","Other/Unknown","White","Female",20,"<=50K"
49,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
38,"Private","HS-grad",9,"Divorced","Blue-Collar","White","Male",40,"<=50K"
41,"Private","HS-grad",9,"Married","White-Collar","Black","Male",45,"<=50K"
70,"Self-Employed","Some-college",10,"Single","White-Collar","White","Male",5,"<=50K"
51,"Private","Some-college",10,"Married","Blue-Collar","White","Male",40,">50K"
24,"Private","Bachelors",13,"Single","Professional","White","Female",40,"<=50K"
57,"Self-Employed","HS-grad",9,"Married","Blue-Collar","White","Male",48,">50K"
22,"Private","Some-college",10,"Single","White-Collar","White","Female",20,"<=50K"
31,"Private","Some-college",10,"Married","Blue-Collar","White","Male",40,">50K"
28,"Private","Some-college",10,"Married","Service","White","Female",40,"<=50K"
45,"Self-Employed","HS-grad",9,"Married","White-Collar","White","Male",50,"<=50K"
39,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,">50K"
26,"Private","Some-college",10,"Single","Sales","White","Female",40,"<=50K"
38,"Private","HS-grad",9,"Married","Blue-Collar","Black","Male",40,"<=50K"
38,"Self-Employed","Masters",14,"Married","Professional","Black","Male",60,">50K"
19,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",20,"<=50K"
36,"Other/Unknown","HS-grad",9,"Married","Other/Unknown","White","Male",40,">50K"
30,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",44,"<=50K"
28,"Private","Masters",14,"Married","Professional","White","Male",40,">50K"
53,"Private","9th",5,"Single","Blue-Collar","Black","Male",40,"<=50K"
32,"Private","Bachelors",13,"Single","Professional","White","Male",38,"<=50K"
57,"Self-Employed","Prof-school",15,"Married","Professional","White","Male",60,">50K"
47,"Private","Masters",14,"Divorced","Professional","White","Female",40,"<=50K"
36,"Private","Some-college",10,"Married","Blue-Collar","White","Male",56,"<=50K"
21,"Private","11th",7,"Single","Sales","White","Female",38,"<=50K"
25,"Government","Bachelors",13,"Married","Service","White","Male",40,">50K"
37,"Private","HS-grad",9,"Divorced","Service","White","Female",40,"<=50K"
31,"Private","HS-grad",9,"Divorced","Service","White","Female",30,"<=50K"
43,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",50,"<=50K"
61,"Private","HS-grad",9,"Divorced","Sales","White","Female",25,"<=50K"
56,"Private","Some-college",10,"Married","White-Collar","White","Male",35,"<=50K"
35,"Private","Bachelors",13,"Married","White-Collar","Asian-Pac-Islander","Male",40,"<=50K"
59,"Private","7th-8th",4,"Separated","Service","Black","Female",38,"<=50K"
44,"Self-Employed","Some-college",10,"Married","Blue-Collar","White","Male",55,">50K"
47,"Private","Masters",14,"Divorced","Professional","White","Female",40,"<=50K"
44,"Private","Bachelors",13,"Married","Professional","White","Male",55,">50K"
64,"Private","Some-college",10,"Married","Service","White","Male",40,"<=50K"
26,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",45,"<=50K"
53,"Private","Bachelors",13,"Married","White-Collar","White","Male",40,">50K"
50,"Private","Bachelors",13,"Married","Blue-Collar","White","Male",40,"<=50K"
30,"Other/Unknown","HS-grad",9,"Married","Other/Unknown","White","Female",20,"<=50K"
46,"Private","HS-grad",9,"Divorced","White-Collar","White","Female",44,"<=50K"
45,"Self-Employed","HS-grad",9,"Married","Sales","White","Male",50,">50K"
44,"Government","HS-grad",9,"Single","White-Collar","White","Female",40,"<=50K"
59,"Self-Employed","Some-college",10,"Married","White-Collar","White","Male",48,">50K"
65,"Self-Employed","Doctorate",16,"Married","White-Collar","White","Male",40,">50K"
23,"Private","HS-grad",9,"Single","Blue-Collar","Black","Female",40,"<=50K"
33,"Private","Some-college",10,"Divorced","White-Collar","Black","Female",38,"<=50K"
34,"Private","HS-grad",9,"Divorced","Sales","White","Female",35,"<=50K"
38,"Private","Assoc-voc",11,"Divorced","White-Collar","White","Female",40,"<=50K"
62,"Private","Bachelors",13,"Married","White-Collar","White","Male",35,">50K"
21,"Private","Some-college",10,"Single","Sales","White","Male",40,"<=50K"
41,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",8,"<=50K"
35,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",40,"<=50K"
62,"Government","Some-college",10,"Divorced","Service","White","Male",45,"<=50K"
53,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,">50K"
69,"Government","Some-college",10,"Married","Blue-Collar","White","Male",16,"<=50K"
19,"Self-Employed","Some-college",10,"Single","Sales","White","Female",16,"<=50K"
47,"Private","Bachelors",13,"Married","White-Collar","White","Male",40,">50K"
52,"Self-Employed","Some-college",10,"Married","Sales","White","Male",90,">50K"
54,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
58,"Other/Unknown","HS-grad",9,"Married","Other/Unknown","White","Male",10,"<=50K"
30,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",73,">50K"
39,"Private","HS-grad",9,"Married","White-Collar","White","Female",25,"<=50K"
73,"Private","Bachelors",13,"Married","Professional","White","Male",75,"<=50K"
64,"Private","Bachelors",13,"Married","Sales","White","Male",40,"<=50K"
32,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",40,"<=50K"
51,"Private","HS-grad",9,"Married","Professional","White","Male",40,">50K"
57,"Private","Bachelors",13,"Single","Sales","White","Male",40,"<=50K"
25,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",40,"<=50K"
53,"Private","HS-grad",9,"Married","Service","Black","Male",40,"<=50K"
39,"Private","Some-college",10,"Single","Service","White","Female",25,"<=50K"
49,"Private","HS-grad",9,"Divorced","White-Collar","White","Female",16,"<=50K"
23,"Government","Bachelors",13,"Single","Professional","White","Female",40,"<=50K"
28,"Private","Bachelors",13,"Single","Professional","White","Male",55,">50K"
46,"Private","Masters",14,"Married","Professional","White","Male",50,">50K"
40,"Private","Some-college",10,"Single","Blue-Collar","Black","Male",40,"<=50K"
24,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",50,"<=50K"
20,"Other/Unknown","HS-grad",9,"Single","Other/Unknown","White","Male",40,"<=50K"
50,"Private","10th",6,"Married","Service","White","Male",8,"<=50K"
24,"Other/Unknown","Bachelors",13,"Single","Other/Unknown","White","Female",40,"<=50K"
35,"Private","HS-grad",9,"Married","White-Collar","White","Male",40,"<=50K"
33,"Government","Bachelors",13,"Single","Professional","White","Female",46,"<=50K"
54,"Government","Bachelors",13,"Divorced","White-Collar","White","Male",40,"<=50K"
35,"Government","HS-grad",9,"Married","Blue-Collar","White","Male",45,"<=50K"
31,"Government","HS-grad",9,"Married","Service","White","Male",40,">50K"
47,"Self-Employed","Some-college",10,"Married","Blue-Collar","White","Male",40,"<=50K"
48,"Private","HS-grad",9,"Divorced","Sales","White","Female",20,"<=50K"
33,"Government","Assoc-voc",11,"Single","White-Collar","White","Male",55,"<=50K"
35,"Private","Bachelors",13,"Married","White-Collar","White","Male",40,">50K"
20,"Other/Unknown","Some-college",10,"Single","Other/Unknown","White","Female",10,"<=50K"
36,"Private","Preschool",1,"Single","Blue-Collar","Black","Male",40,"<=50K"
30,"Private","Bachelors",13,"Single","White-Collar","White","Female",55,"<=50K"
39,"Private","Some-college",10,"Married","Blue-Collar","White","Male",55,">50K"
25,"Private","Some-college",10,"Single","Blue-Collar","Amer-Indian-Eskimo","Male",40,"<=50K"
40,"Private","HS-grad",9,"Divorced","Service","White","Female",35,"<=50K"
25,"Self-Employed","HS-grad",9,"Married","White-Collar","White","Male",40,"<=50K"
33,"Private","HS-grad",9,"Married","Blue-Collar","White","Female",40,"<=50K"
53,"Government","Some-college",10,"Divorced","Blue-Collar","White","Male",40,"<=50K"
18,"Private","11th",7,"Single","Service","White","Male",10,"<=50K"
41,"Private","HS-grad",9,"Single","Blue-Collar","Black","Male",40,"<=50K"
25,"Private","Bachelors",13,"Married","Professional","White","Male",50,"<=50K"
66,"Self-Employed","7th-8th",4,"Widowed","Blue-Collar","White","Male",50,"<=50K"
53,"Private","Some-college",10,"Divorced","White-Collar","White","Female",40,"<=50K"
27,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
28,"Private","HS-grad",9,"Separated","Sales","Black","Female",40,"<=50K"
23,"Private","HS-grad",9,"Single","Blue-Collar","Black","Male",40,"<=50K"
29,"Self-Employed","10th",6,"Divorced","Blue-Collar","White","Male",80,"<=50K"
26,"Private","Some-college",10,"Married","White-Collar","White","Female",40,"<=50K"
26,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",42,"<=50K"
26,"Private","9th",5,"Single","Service","White","Male",35,"<=50K"
38,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
36,"Private","5th-6th",3,"Married","Blue-Collar","White","Male",40,"<=50K"
34,"Private","Some-college",10,"Married","Blue-Collar","White","Male",45,">50K"
32,"Government","HS-grad",9,"Single","White-Collar","White","Male",40,"<=50K"
57,"Self-Employed","HS-grad",9,"Married","Blue-Collar","White","Male",50,">50K"
31,"Private","Some-college",10,"Divorced","White-Collar","White","Female",40,"<=50K"
38,"Private","Bachelors",13,"Single","White-Collar","White","Female",38,"<=50K"
39,"Private","HS-grad",9,"Divorced","Service","Other","Female",40,"<=50K"
35,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
18,"Private","11th",7,"Single","Service","White","Female",20,"<=50K"
75,"Other/Unknown","Some-college",10,"Married","Other/Unknown","White","Male",8,"<=50K"
28,"Private","HS-grad",9,"Single","Service","Black","Male",40,"<=50K"
41,"Self-Employed","Masters",14,"Single","White-Collar","White","Female",55,"<=50K"
39,"Government","9th",5,"Married","Blue-Collar","White","Male",40,">50K"
31,"Government","Some-college",10,"Single","Service","White","Male",40,"<=50K"
38,"Government","HS-grad",9,"Divorced","White-Collar","White","Female",38,"<=50K"
43,"Government","Some-college",10,"Divorced","White-Collar","Black","Female",38,"<=50K"
27,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
42,"Private","Masters",14,"Married","Professional","Asian-Pac-Islander","Male",55,">50K"
46,"Private","Bachelors",13,"Separated","Professional","Black","Female",36,"<=50K"
20,"Private","HS-grad",9,"Single","White-Collar","White","Female",40,"<=50K"
42,"Private","Some-college",10,"Divorced","Professional","White","Female",20,"<=50K"
69,"Private","HS-grad",9,"Widowed","White-Collar","White","Female",40,"<=50K"
47,"Government","Assoc-voc",11,"Married","White-Collar","White","Female",35,"<=50K"
49,"Government","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
20,"Private","Some-college",10,"Single","White-Collar","White","Female",30,"<=50K"
52,"Private","5th-6th",3,"Married","Sales","White","Female",15,"<=50K"
33,"Private","5th-6th",3,"Married","Service","White","Male",59,"<=50K"
18,"Private","11th",7,"Single","Service","White","Female",6,"<=50K"
55,"Self-Employed","HS-grad",9,"Separated","Blue-Collar","White","Female",55,"<=50K"
61,"Private","7th-8th",4,"Married","Blue-Collar","Black","Male",40,"<=50K"
61,"Government","Some-college",10,"Married","White-Collar","White","Male",40,">50K"
39,"Private","Bachelors",13,"Divorced","White-Collar","White","Male",45,">50K"
30,"Private","Some-college",10,"Married","Blue-Collar","White","Male",40,"<=50K"
61,"Private","HS-grad",9,"Divorced","White-Collar","Black","Female",40,"<=50K"
36,"Private","Assoc-acdm",12,"Married","Sales","White","Female",15,"<=50K"
34,"Private","Some-college",10,"Married","Blue-Collar","White","Male",50,"<=50K"
53,"Private","Masters",14,"Married","Professional","Asian-Pac-Islander","Male",40,">50K"
38,"Private","Assoc-voc",11,"Married","Service","White","Female",36,">50K"
46,"Private","Bachelors",13,"Married","White-Collar","White","Male",50,">50K"
27,"Government","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
32,"Self-Employed","11th",7,"Separated","Blue-Collar","White","Female",40,"<=50K"
60,"Government","Bachelors",13,"Widowed","Professional","White","Female",60,">50K"
23,"Private","Bachelors",13,"Single","White-Collar","White","Male",40,"<=50K"
29,"Private","Bachelors",13,"Single","Professional","White","Female",50,">50K"
22,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",50,"<=50K"
25,"Private","HS-grad",9,"Single","Sales","White","Male",35,"<=50K"
29,"Private","Bachelors",13,"Married","Blue-Collar","White","Male",48,"<=50K"
90,"Government","HS-grad",9,"Married","Blue-Collar","White","Male",30,"<=50K"
37,"Government","HS-grad",9,"Divorced","White-Collar","White","Female",40,"<=50K"
32,"Private","HS-grad",9,"Single","Blue-Collar","Black","Male",38,"<=50K"
18,"Private","HS-grad",9,"Married","Service","Black","Male",40,"<=50K"
35,"Private","Some-college",10,"Single","Service","White","Female",65,"<=50K"
50,"Private","9th",5,"Married","Blue-Collar","White","Male",40,"<=50K"
54,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,">50K"
43,"Private","Bachelors",13,"Married","White-Collar","White","Male",45,">50K"
28,"Self-Employed","HS-grad",9,"Single","White-Collar","White","Male",65,">50K"
51,"Private","9th",5,"Married","Blue-Collar","White","Male",40,"<=50K"
31,"Private","Some-college",10,"Single","Blue-Collar","White","Male",42,"<=50K"
69,"Private","HS-grad",9,"Separated","Blue-Collar","Black","Female",40,"<=50K"
57,"Private","Bachelors",13,"Married","White-Collar","White","Male",40,">50K"
71,"Other/Unknown","Some-college",10,"Widowed","Other/Unknown","White","Female",14,"<=50K"
28,"Private","10th",6,"Divorced","Blue-Collar","White","Female",40,"<=50K"
28,"Other/Unknown","10th",6,"Separated","Other/Unknown","White","Male",80,"<=50K"
25,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",95,"<=50K"
49,"Self-Employed","Assoc-acdm",12,"Married","Blue-Collar","White","Male",30,"<=50K"
52,"Private","9th",5,"Married","Blue-Collar","White","Male",40,"<=50K"
23,"Private","Bachelors",13,"Single","Professional","White","Male",40,"<=50K"
32,"Private","5th-6th",3,"Married","Blue-Collar","White","Male",40,"<=50K"
31,"Private","Some-college",10,"Single","Sales","Asian-Pac-Islander","Female",50,"<=50K"
30,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",50,"<=50K"
24,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",60,"<=50K"
45,"Private","Assoc-acdm",12,"Married","Blue-Collar","White","Male",66,"<=50K"
30,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
52,"Private","Bachelors",13,"Married","White-Collar","White","Male",55,">50K"
42,"Government","HS-grad",9,"Divorced","White-Collar","Black","Female",25,"<=50K"
49,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
20,"Private","HS-grad",9,"Single","Service","White","Male",30,"<=50K"
25,"Private","Bachelors",13,"Single","White-Collar","White","Female",40,"<=50K"
41,"Private","9th",5,"Married","Service","White","Male",55,"<=50K"
55,"Private","HS-grad",9,"Divorced","Sales","Black","Female",40,"<=50K"
31,"Self-Employed","Assoc-voc",11,"Married","White-Collar","White","Male",50,"<=50K"
25,"Government","Bachelors",13,"Single","Service","Black","Female",40,"<=50K"
32,"Private","HS-grad",9,"Married","White-Collar","White","Male",40,"<=50K"
29,"Government","Some-college",10,"Single","White-Collar","White","Male",40,"<=50K"
37,"Private","HS-grad",9,"Divorced","Service","Black","Female",40,"<=50K"
52,"Private","7th-8th",4,"Widowed","Service","White","Female",40,"<=50K"
19,"Private","Some-college",10,"Single","White-Collar","White","Female",15,"<=50K"
21,"Other/Unknown","Some-college",10,"Single","Other/Unknown","White","Male",24,"<=50K"
43,"Private","Assoc-acdm",12,"Divorced","Blue-Collar","White","Male",40,"<=50K"
